home_team,away_team,home_score,away_score,point_spread,is_conference,is_neutral,home_advantage,off_eff_diff,def_eff_diff,adj_off_eff_diff,adj_def_eff_diff,efg_pct_diff,ts_pct_diff,threepar_diff,ftr_diff,luck_diff,net_rating_diff,rating_luck_interaction,shooting_strength_interaction
West Virginia Mountaineers,Kansas Jayhawks,74,76,-2,0,0,13.0989010989011,3.5833483563355912,1.8570079409437596,-1.6930752513239185,2.777082899964043,0.0029223988213841,0.0130539350103721,0.0091293759191843,0.1153178020692872,-0.1669298346682775,-4.470158151287961,0.7462027611355523,-0.013063584912724467
Baylor Bears,Oklahoma State Cowboys,74,68,6,0,0,14.205128205128208,12.144492366909745,8.431302977826121,8.222460022600117,6.998636102943038,0.021457550615444,0.0310471380677719,0.0550877485203868,0.0611252555775813,-0.0313074879646573,1.2238239196570806,-0.038314852635523776,0.026260263700432877
West Virginia Mountaineers,Iowa State Cyclones,72,69,3,0,0,13.0989010989011,3.8592099413533703,7.1938045791593055,2.8530437081228825,5.539121293585524,-0.005746759212772,0.0157394373531895,-0.0040411382472724,0.1685829605775154,0.0049311846665839,-2.686077585462641,-0.013245544602688081,0.015436241110477802
Texas Tech Red Raiders,Kansas Jayhawks,63,67,-4,0,0,-0.9871794871794872,-0.4476901931172818,1.8777490572337996,-5.305350428792863,5.274336500550305,0.0066830304776932,0.0066213991092378,0.0301068043957603,0.0767059232639779,-0.2053837551199981,-10.579686929343168,2.172895829542462,-0.07070437019325278
Oklahoma Sooners,Kansas State Wildcats,69,85,-16,0,0,-6.0,-3.444562461803528,6.027621391088118,0.4865709991586726,5.561488444718449,0.0200592864805496,0.0067209320112285,0.0088855467046127,-0.0836835697819461,0.0563966623316234,-5.074917445559775,-0.2862084055380994,-0.1017992229056225
Texas Longhorns,TCU Horned Frogs,73,75,-2,0,0,16.214285714285715,2.9140455549903663,3.5617142571031337,3.3305080687470365,0.4866186210497574,0.0310075169843029,0.0277413595837914,0.0571515301533773,-0.0419899504569746,0.034156150125741,2.843889447697279,0.09713631491655891,0.08818195035095318
Iowa State Cyclones,Baylor Bears,73,58,15,0,0,16.48809523809524,-5.299984116365039,-9.830320837049795,-5.666269789314583,-9.75953941122222,0.0059432289366729,-0.0154436301230616,-0.0723478218826065,-0.1282130321017377,-0.0760637745214123,4.093269621907638,-0.31134953757612915,0.024327238462525613
Kansas State Wildcats,West Virginia Mountaineers,81,89,-8,0,0,11.1978021978022,-4.533984652077109,-3.681056799277584,-3.673015953680519,-0.8131997787026677,-0.0077375647455206,-0.0075317341293441,-0.0129371023536902,-0.0393712407422592,0.1103699385539424,-2.859816174977853,-0.3156377355078762,0.022128012814178206
TCU Horned Frogs,Oklahoma Sooners,60,74,-14,0,0,17.670329670329668,5.301202578574561,-8.608451834302258,1.0621729354189284,-6.675720086346658,-0.0316635229362446,-0.0222333346496178,-0.0663344472222627,0.0690840993628231,-0.1659372210626691,7.737893021765586,-1.2840044649120006,-0.24500895317288168
Kansas Jayhawks,Texas Longhorns,59,75,-16,0,0,16.340659340659343,-3.820049376019881,0.8431650444448309,0.4868392016797997,-1.336270100682924,-0.0145881146044714,-0.0177511578264301,0.0041050967987785,-0.0193571404509302,0.1319443047196398,1.823109302362724,0.2405488893281572,-0.02659572743934532
Oklahoma State Cowboys,Texas Tech Red Raiders,71,68,3,0,0,11.625,-6.672679642445203,-5.8155278362256695,-1.7969587639394715,-5.275471585892603,-0.0254146519956541,-0.0249104093967655,0.0003237831329162,-0.0628833052480496,0.1408939982712063,3.47851282195313,0.4901015795226332,-0.0884051928323595
La Salle Explorers,Villanova Wildcats,68,81,-13,0,0,-13.0,-12.730233505613157,8.216271120950722,-12.360108689529367,5.140128349129839,-0.0491595128997577,-0.0766290568286456,-0.0383223224946127,-0.0225096111677587,-0.0015366818552375,-17.500237038659208,0.026892296719662843,0.8603031284507848
New Orleans Privateers,Butler Bulldogs,53,89,-36,0,0,-28.666666666666668,-14.590586644630008,22.99971798770406,-8.856975007898669,22.091317216226983,0.008463580911823,-0.0080455647631377,-0.0053742876128807,-0.0001467801779978,-0.0852994931279974,-30.94829222412566,2.639873639895062,-0.26193337532163014
Merrimack Warriors,St. John's Red Storm,72,97,-25,0,0,-19.5,-18.48779351694607,9.760805611415035,-12.961649663236656,3.736643654768926,-0.0442150054815431,-0.0310853052354237,0.168524218898436,-0.0331155949398295,0.0501244684589351,-16.698293318005582,-0.8369930767364175,0.7383151305880313
Stonehill Skyhawks,UConn Huskies,54,85,-31,0,0,-20.666666666666668,-28.408098738806004,21.10100091770508,-20.036270305656473,12.811274561294397,-0.0466706884906881,-0.056446417010834,-0.0424589020999151,-0.0602195852144466,0.1800950152066569,-32.84754486695087,-5.915679092314862,1.533017534169365
Morgan State Bears,Xavier Musketeers,73,96,-23,0,0,-23.0,-25.496860987995504,15.532145802905504,-22.947535326885813,4.265537659301245,-0.1581634275580823,-0.1387097493241477,-0.0613479417246344,-0.0101883824113295,0.1063328102989766,-27.213072986187058,-2.8936425274924327,4.304112897883603
Loyola Maryland Greyhounds,DePaul Blue Demons,66,72,-6,0,0,-20.666666666666668,-13.617596753777065,10.108723765175242,-13.152341510164575,6.8520797359252015,-0.0454894355406627,-0.0695219468258883,0.0027432993389618,-0.0916251154760393,-0.1119878355015873,-20.004421246089777,2.2402518358115597,0.9099898308022643
St. Thomas-Minnesota Tommies,Creighton Bluejays,60,72,-12,0,0,-12.0,-20.324412408575213,16.362909780851993,-11.710614261991523,9.07567185559394,-0.0509700947579669,-0.072943669237665,-0.0324277755204968,-0.2167619355762335,0.1829322005487181,-20.786286117585465,-3.802481060725179,1.059478973079543
Radford Highlanders,Marquette Golden Eagles,69,79,-10,0,0,-7.0,-13.998237712941958,10.159320630842188,-12.032103659250822,3.8025905661982335,-0.0933941823326878,-0.0964757293424503,-0.0690746614852242,-0.0088240387628902,-0.070026197136535,-15.834694225449056,1.108843419428048,1.4788683196739478
Rider Broncs,Providence Friars,65,66,-1,0,0,-12.333333333333334,-22.32225705952993,9.91906643891528,-12.587773689590378,1.1711222562206132,-0.1140951332555672,-0.1220349903685091,-0.0467548819728041,-0.1734544503372866,0.1081204486745427,-13.758895945810991,-1.4876180029274308,1.5698230663867883
Coppin State Eagles,Georgetown Hoyas,89,99,-10,0,0,-20.25,-5.819734713261155,9.456808295010276,-1.1043494864199062,7.152133715119291,-0.0012067667852003,0.0071035539730087,0.167388775348905,0.0608931672880455,-0.0939067226904141,-8.256483201539197,0.7753392784050037,0.009963649690181736
Monmouth Hawks,Seton Hall Pirates,52,79,-27,0,0,-31.75,-18.075046590893805,34.82582741534681,-11.17410712465933,27.908600726852512,-0.0477763523197445,-0.0500095479686854,-0.0040714193448344,-0.0906997996404332,0.142973236293991,-39.08270785151184,-5.58778122466322,1.8672292199234746
Central Michigan Chippewas,Marquette Golden Eagles,73,97,-24,0,0,-10.0,-23.86353166821675,3.294406625207529,-20.83131866737287,2.4641538950523767,-0.1375914018312662,-0.1308526592696121,-0.0179419311535605,-0.0703823106477255,0.3387355761042693,-23.29547256242525,-7.891005319054315,3.205256726185889
North Dakota Fighting Hawks,Creighton Bluejays,61,96,-35,0,0,-27.0,-28.956600172895165,21.737612595948477,-18.244940483686307,15.961124273847004,-0.0602892199176093,-0.0826740988533607,-0.0020158981258607,-0.1989218972620573,0.2402918544807575,-34.20606475753331,-8.219438735076562,2.0622569606829106
Boston University Terriers,UConn Huskies,57,86,-29,0,0,-17.5,-17.882830910366522,29.223729248390967,-13.220011912291682,18.670265709626676,-0.0809771512561784,-0.0657719337128321,-0.0622881322100137,0.0181361113287824,0.1711269440639568,-31.89027762191836,-5.457285754790076,2.5823838345916044
Villanova Wildcats,Temple Owls,64,68,-4,0,0,3.166666666666667,8.02005175643778,2.0871296337216165,2.745895109980978,3.1519451503446305,0.0368169895569789,0.033089494583292,0.0368493326306026,-0.0199224406361656,-0.0460989926646021,-0.4060500403636524,0.018718497832185398,-0.014949540095679451
Montana Grizzlies,Xavier Musketeers,64,86,-22,0,0,-22.0,-13.247084302157404,30.141911277722855,-11.897398646849396,18.241963862035405,-0.0364601308547856,-0.0423915242408623,0.0611795308028381,-0.0744740966970438,0.1050496766942307,-30.1393625088848,-3.166130287328566,1.098885100953759
Western Illinois Leathernecks,DePaul Blue Demons,74,86,-12,0,0,-12.0,4.325934426342798,16.201120329720624,-0.8336807179740475,20.37614866912402,-0.0683747014587154,-0.0242042714844219,0.0286980822609578,0.1293540874703768,-0.1628347582522216,-21.20982938709807,3.4536974408189796,1.450215752333119
Green Bay Phoenix,Georgetown Hoyas,58,92,-34,0,0,-22.5,-17.857219885082102,4.660069966271195,-17.76792253881608,8.703947263201329,-0.0666577577876619,-0.060965343771599,0.0829546229000465,0.042709757560518,-0.0901463728040556,-26.47186980201741,2.386343043993083,1.7645554854493979
Saint Peter's Peacocks,Seton Hall Pirates,44,80,-36,0,0,-33.0,-29.007416416127867,26.92282235467296,-20.22503775244546,22.754810289749315,-0.1649122963791,-0.180949256185763,0.0083799602154445,-0.2383497088361067,0.1431401976554928,-42.979848042194774,-6.152143943962805,7.087905438663105
Lafayette Leopards,St. John's Red Storm,68,83,-15,0,0,-13.666666666666666,-10.255426393426106,15.515559452830216,-6.661053400590973,8.307576455229622,-0.0360367771250564,-0.0522163851059849,0.30090182084062,-0.0224096050403855,0.0200052246468418,-14.968629855820597,-0.29945080292111426,0.539421177981672
Northeastern Huskies,Providence Friars,65,89,-24,0,0,-23.333333333333332,-29.780539714697085,22.24624126859601,-24.51771413815159,13.312879006501944,-0.1020949277814863,-0.1303400278063549,0.1445696125140512,-0.1279195815405933,0.1587084078800741,-37.830593144653534,-6.004033207146808,3.862311675034193
Delaware State Hornets,Villanova Wildcats,50,60,-10,0,0,-24.25,-27.303012281611373,12.415259144096396,-20.52632869042891,4.868186566050923,-0.0931601583116934,-0.1131699870158274,-0.1966959216586866,-0.1241682022892226,0.073713299223831,-25.394515256479835,-1.8719135017450397,2.3657570615423746
Holy Cross Crusaders,Creighton Bluejays,65,94,-29,0,0,-29.0,-20.60798255674061,35.41370196770946,-11.985554388316046,27.90549694843118,-0.0746074696189236,-0.0854938700408779,-0.1375445719609863,-0.1244371302369677,0.2410258011401305,-39.891051336747225,-9.614772606761573,2.9761704006732903
Stonehill Skyhawks,Providence Friars,76,100,-24,0,0,-20.666666666666668,-26.248618999968727,14.9242265908956,-18.275468629080237,1.66252246229962,-0.036628311111084,-0.0511891362073555,0.0694592331918357,-0.1163552221735907,0.1548245315526388,-19.937991091379857,-3.0868901308235723,0.7302949406250826
Buffalo Bulls,UConn Huskies,64,84,-20,0,0,-19.666666666666668,-22.559600188234725,23.012820933723447,-13.284322522775469,15.418631483948287,-0.0370308272344475,-0.059044367180572,-0.1333741610108636,-0.1509461758332786,0.1779166298985713,-28.70295400672376,-5.106732845009986,1.0628941309412803
Central Connecticut Blue Devils,St. John's Red Storm,74,91,-17,0,0,-25.5,-13.912446675697666,28.310856060414764,-4.1418467808285016,27.34325954394258,-0.04106815233469,-0.0417136147140933,0.2146780650522822,-0.0712274830517177,0.0584096953520327,-31.48510632477108,-1.8390354685562367,1.2930351428196105
Fairfield Stags,Xavier Musketeers,65,78,-13,0,0,-12.5,-16.94361847590308,3.5194325354437694,-15.752073625585368,-5.477197131639812,-0.0858575419543243,-0.0791168628651685,0.1387349541029423,-0.0597255473740264,0.0580794738336421,-10.274876493945555,-0.5967594204740152,0.882175639654431
Saint Francis Red Flash,Butler Bulldogs,67,95,-28,0,0,-26.666666666666668,-1.4484065291532602,37.001444261898584,2.1970249100101142,33.11620210047576,-0.0178666766162723,-0.0260508194003172,-0.0461491180374186,-0.0530998583906033,-0.0860917851581399,-30.919177190465646,2.661887159948028,0.5524229401032724
UC Riverside Highlanders,Creighton Bluejays,51,80,-29,0,0,-29.0,-33.054981977276114,27.740452128466913,-24.0537485024839,20.321247907792596,-0.1633171470382783,-0.1804591271087534,-0.1052865074448571,-0.1889532592692257,0.2410258011401305,-44.374996410276495,-10.695519060377308,7.247197813560198
Long Island University Sharks,Marquette Golden Eagles,58,95,-37,0,0,-39.0,-35.05482982290167,27.445016280203745,-28.406839605807548,19.81967917560723,-0.1267009208579811,-0.1293761476819475,-0.0971719400285331,0.0987478026180502,0.0961854569857844,-48.22651878141478,-4.638689747823895,6.1103443393799735
Loyola Marymount Lions,Georgetown Hoyas,84,66,18,0,1,,6.816381728727961,-16.41927146837584,1.565481620917879,-18.80219223484751,0.0698283721686173,0.0585766944468469,0.2461688547709948,-0.0782309932309789,0.0063546854138699,20.36767385576539,0.12943015996569163,1.4222415102094021
UNC Wilmington Seahawks,UConn Huskies,50,86,-36,0,0,-23.333333333333332,-29.72843335074752,27.811783485652285,-20.82926423806228,21.244643802823575,-0.1872852429890901,-0.1692034451422595,-0.1155882598027756,0.0088382038070447,0.1839788915340922,-42.073908040885854,-7.740710963869508,7.879822090937939
Santa Clara Broncos,DePaul Blue Demons,69,61,8,0,1,,-8.568802597809238,-24.47045098169403,-12.002444160903591,-23.851030999851815,-0.0355878162128138,-0.0437986825059066,-0.069662573476747,0.0473868743556227,0.0333230734537561,11.84858683894822,0.3948313295574793,-0.42166533080605373
The Citadel Bulldogs,Butler Bulldogs,42,89,-47,0,0,-30.333333333333332,-15.337450759840976,25.742352907725092,-9.591861052962216,25.573991614787815,-0.0569648600080095,-0.0752551289215402,0.0550608232669934,-0.1229295622505934,-0.0848672439042632,-35.16585266775003,2.9844289954553265,2.003217874280668
La Salle Explorers,Georgetown Hoyas,62,69,-7,0,1,-13.0,-6.502891602763597,1.288226612968245,-8.559349079051486,-1.2641682965140006,-0.0132583793882835,-0.023048578609324,0.1448837838858113,0.0019051219445617,-0.1635486881313928,-7.295180782537486,1.1931172466653535,0.0967222745209969
Wagner Seahawks,Seton Hall Pirates,44,82,-38,0,0,-38.0,-35.22583588908836,29.451563315828537,-25.73111074033119,29.979699847859592,-0.1465802850240027,-0.1866033601320642,-0.0023906835183786,-0.3130397397286507,0.1434826696219442,-55.71081058819078,-7.993535829996088,8.166106494935232
Providence Friars,Saint Louis Billikens,73,76,-3,0,1,20.47222222222222,15.920022516622709,-11.802469082693804,6.465374158605982,-0.0575970447196994,0.0760627855374128,0.0810865250397374,-0.0118976065560846,0.1145634562018084,-0.4057527943290145,6.5229712033256835,-2.6467137930770903,0.49615535970528096
Delaware State Hornets,UConn Huskies,60,95,-35,0,0,-24.25,-34.0829965683011,23.2896469151936,-26.033728144966844,14.014461273347392,-0.1040808490362769,-0.1144686146880087,-0.1363896981094097,-0.1416384603902739,0.1848547340016868,-40.04818941831424,-7.403097402171647,4.1682495570237865
St. John's Red Storm,Temple Owls,78,72,6,0,1,-4.2857142857142865,4.564559689222605,-0.4700140685286271,-0.3182582957584685,2.1059170326225143,0.0163130415793238,-0.0107222989316423,-0.1690087318305728,-0.067054944791262,-0.0298615492089105,-2.4241753283809793,0.07238963085947539,-0.03954567292744984
American University Eagles,Georgetown Hoyas,74,70,4,0,0,4.0,5.352396199334265,-9.94693121422344,-2.0852456719643726,-7.454488497261067,0.0957700921401881,0.0891432577808396,0.112355777301201,-0.1055586407078801,0.2001928434555803,5.369242825296695,1.0748839883996189,0.5142128801017083
Creighton Bluejays,Arizona Wildcats,79,81,-2,0,1,18.0,-1.0677041595971986,-8.389089855883896,-14.874556537095842,-1.6357778245940438,0.0057403170231181,-0.0051645113251971,0.0528834673757829,-0.0475280716143822,-0.4086206744680476,-13.238778712501798,5.409638686635716,-0.0759947868086676
Merrimack Warriors,Providence Friars,57,71,-14,0,0,-19.5,-26.563790132013693,11.90127535345252,-19.7724008469378,0.6881381453485034,-0.0655972668041775,-0.0709384456190609,0.1348905132782882,-0.1538539941551213,0.1522328630384644,-20.460538992286303,-3.114766430105881,1.3421554352342817
Butler Bulldogs,BYU Cougars,75,70,5,0,1,-1.7500000000000009,-0.1502773918499258,-0.1019712385086393,-5.62874809014869,0.902639540534878,0.0337783657394256,0.0316688813136979,0.0250058762026912,-0.0083835000326181,0.026630348316147,-6.531387630683568,-0.1739331275928775,-0.22061960017519
Memphis Tigers,Seton Hall Pirates,69,70,-1,0,1,10.5,4.370961822629027,3.819400737983443,9.6424169559736,-0.8472194377889366,0.0223031588432061,0.0196862899991342,-0.0905296359152559,-0.0524733641305057,0.064016873484717,10.489636393762536,0.6715137259201794,0.23395202669756143
UConn Huskies,Oregon Ducks,83,59,24,0,1,24.096153846153847,12.023502209066136,-24.221172384871423,5.120589009465675,-17.6581250979618,0.0245561358608215,0.0422067988714199,-0.0182785647009461,0.0338437162567852,-0.3555948380755616,22.778714107427476,-8.099993154600183,0.5593571983568004
Portland Pilots,Villanova Wildcats,83,71,12,0,1,,10.869813183356,11.685446682073817,13.36242810952092,9.30200828799464,0.0845245207842759,0.0743398255763233,0.0536475204186264,-0.0004144192612461,-0.146520699648025,4.060419821526283,-0.5949355531147398,0.34320503959748416
UMBC Retrievers,Georgetown Hoyas,70,79,-9,0,0,-12.5,-6.631711902254352,0.8575921388570862,-6.4803011284743235,0.1976213366010455,-0.0692670765734512,-0.0644029443162024,0.0870828476165065,-0.0648256808572732,-0.1377946206972433,-6.677922465075373,0.920181793120661,0.4625601667399458
Niagara Purple Eagles,St. John's Red Storm,70,78,-8,0,0,-15.0,-15.304396097885828,13.388411467521422,-8.724675084743694,8.810631064379038,-0.0583175695841073,-0.058409628454814,-0.0211610957868786,-0.0732088350330696,0.0305667272935273,-17.535306149122732,-0.535996921068747,1.0226164365300896
Columbia Lions,Providence Friars,64,78,-14,0,0,-27.0,-42.70861528223942,5.773783990646805,-31.141856860179644,-5.756421583908661,-0.1812841365576225,-0.1779886757746412,0.0592252896892486,-0.0611265774400587,0.1613372627340438,-25.385435276270982,-4.095616640785796,4.601976715198196
